surrogate_key,product,uid,is_active,valid_from,valid_until
44985,security_listing,BBG00ZCNB7F4,True,,
44986,security_listing,BBG00ZCNB7M6,True,,
44987,security_listing,BBG002V098Q5,True,,
44988,security_listing,BBG002V098H5,True,,
44989,security_listing,BBG003DL0LC2,True,,
44990,security_listing,BBG003DL0LB3,True,,
44991,security_listing,BBG00DWSKK70,True,,
44992,security_listing,BBG003DL0LG8,True,,
44993,security_listing,BBG002V098S3,True,,
44994,security_listing,BBG002V098K1,True,,
44995,security_listing,BBG00DWYHSC8,True,,
44996,security_listing,BBG00JR5WXS9,True,,
44997,security_listing,BBG00VHWKF51,True,,
44998,security_listing,BBG002V098R4,True,,
44999,security_listing,BBG00DYNJ1T9,True,,
45000,security_listing,BBG00DWYHS74,True,,
45001,security_listing,BBG00JR5WXN4,True,,
45002,security_listing,BBG00VHWKF15,True,,
45003,security_listing,BBG003DL0LF9,True,,
45004,security_listing,BBG01DJ89F81,True,,
45005,security_listing,BBG01DJ89F18,True,,
45006,security_listing,BBG01DJ89F54,True,,
45007,security_listing,BBG01DJ89F36,True,,
45008,security_listing,BBG01DJ89F90,True,,
45009,security_listing,BBG000BKJLB3,True,,
45010,security_listing,BBG000BKJHK2,True,,
45011,security_listing,BBG000BF8K37,True,,
45012,security_listing,BBG000BF8JT2,True,,
45013,security_listing,BBG00GW124R6,True,,
45014,security_listing,BBG00JVRNF23,True,,
45015,security_listing,BBG000BF8LN3,True,,
45016,security_listing,BBG000BKJN74,True,,
45017,security_listing,BBG000BKJJF4,True,,
45018,security_listing,BBG008LG3H57,True,,
45019,security_listing,BBG00JQDLZ28,True,,
45020,security_listing,BBG00JVL9N61,True,,
45021,security_listing,BBG000BKJLZ7,True,,
45022,security_listing,BBG00KHXWP94,True,,
45023,security_listing,BBG00GW3PH25,True,,
45024,security_listing,BBG008LG3H11,True,,
45025,security_listing,BBG00JQDLYY6,True,,
45026,security_listing,BBG00JVL9N25,True,,
45027,security_listing,BBG000BF8L99,True,,
45028,security_listing,BBG01BPDDCB5,True,,
45029,security_listing,BBG000F6HDJ2,True,,
45030,security_listing,BBG000F6H9N6,True,,
45031,security_listing,BBG000F9XW60,True,,
45032,security_listing,BBG000F9XX68,True,,
45033,security_listing,BBG000F9XW06,True,,
45034,security_listing,BBG000RYMCV0,True,,
45035,security_listing,BBG000F9Y041,True,,
45036,security_listing,BBG000F9XZB7,True,,
45037,security_listing,BBG002JKNP54,True,,
45038,security_listing,BBG000KX75Z7,True,,
45039,security_listing,BBG000F9XXR5,True,,
45040,security_listing,BBG000F6HLL1,True,,
45041,security_listing,BBG000F6HB06,True,,
45042,security_listing,BBG0072542D7,True,,
45043,security_listing,BBG0089KKYH3,True,,
45044,security_listing,BBG00Z94D5C5,True,,
45045,security_listing,BBG012FGVDR0,True,,
45046,security_listing,BBG000F6HDS2,True,,
45047,security_listing,BBG00KNP9LV4,True,,
45048,security_listing,BBG01FT4G6H6,True,,
45049,security_listing,BBG0077H3NR6,True,,
45050,security_listing,BBG004BX31Q2,True,,
45051,security_listing,BBG00YFSCQY9,True,,
45052,security_listing,BBG007254283,True,,
45053,security_listing,BBG0089KKYC8,True,,
45054,security_listing,BBG00Z94D571,True,,
45055,security_listing,BBG012FGVDM5,True,,
45056,security_listing,BBG000F9XXK2,True,,
45057,security_listing,BBG00GQ6S1Q1,True,,
45058,security_listing,BBG01C3RRLJ3,True,,
45059,security_listing,BBG01C3RRL58,True,,
45060,security_listing,BBG01C3RRLC0,True,,
45061,security_listing,BBG01C3RRL85,True,,
45062,security_listing,BBG01C3RRLL0,True,,
45063,security_listing,BBG01BWRLB83,True,,
45064,security_listing,BBG01BWRLB01,True,,
45065,security_listing,BBG01BWRLBB9,True,,
45066,security_listing,BBG01BWRLB38,True,,
45067,security_listing,BBG01BWRLB92,True,,
45068,security_listing,BBG011PRC5P7,True,,
45069,security_listing,BBG011PRC5G7,True,,
45070,security_listing,BBG011PRC5R5,True,,
45071,security_listing,BBG011PRC5J4,True,,
45072,security_listing,BBG011PRC5Q6,True,,
45073,security_listing,BBG011XNK9W2,True,,
45074,security_listing,BBG011XNK9M3,True,,
45075,security_listing,BBG011XNK9Z9,True,,
45076,security_listing,BBG011XNK9P0,True,,
45077,security_listing,BBG011XNK9X1,True,,
45078,security_listing,BBG00CSK98F5,True,,
45079,security_listing,BBG00CSK9865,True,,
45080,security_listing,BBG00CSK98B9,True,,
45081,security_listing,BBG00CSK9883,True,,
45082,security_listing,BBG00CSK98G4,True,,
45083,security_listing,BBG000R93LB8,True,,
45084,security_listing,BBG000R93HM5,True,,
45085,security_listing,BBG000R93SB3,True,,
45086,security_listing,BBG000R93JS5,True,,
45087,security_listing,BBG00D8FK7W6,True,,
45088,security_listing,BBG00KLHPR34,True,,
45089,security_listing,BBG000R93LZ2,True,,
45090,security_listing,BBG00D8FK7R2,True,,
45091,security_listing,BBG00KLHPQZ1,True,,
45092,security_listing,BBG000PR3678,True,,
45093,security_listing,BBG000PR31G9,True,,
45094,security_listing,BBG000PR3BZ6,True,,
45095,security_listing,BBG000PR32Y7,True,,
45096,security_listing,BBG00JVYGXV5,True,,
45097,security_listing,BBG00R3MV058,True,,
45098,security_listing,BBG000PR36G8,True,,
45099,security_listing,BBG00JVYGXQ1,True,,
45100,security_listing,BBG00R3MV012,True,,
45101,security_listing,BBG00ZHRXTZ6,True,,
45102,security_listing,BBG00ZHRXTR5,True,,
45103,security_listing,BBG00ZHRXTW9,True,,
45104,security_listing,BBG00ZHRXTT3,True,,
45105,security_listing,BBG00ZHRXV09,True,,
45106,security_listing,BBG000BM9W17,True,,
45107,security_listing,BBG000BM9RY2,True,,
45108,security_listing,BBG000BS81B2,True,,
45109,security_listing,BBG000BS8159,True,,
45110,security_listing,BBG00LBW25F0,True,,
45111,security_listing,BBG000BS83R1,True,,
45112,security_listing,BBG00JZDJYW1,True,,
45113,security_listing,BBG000BS82K0,True,,
45114,security_listing,BBG000BMB210,True,,
45115,security_listing,BBG000BM9SZ9,True,,
45116,security_listing,BBG00JNKJ1W0,True,,
45117,security_listing,BBG00K9HFCR6,True,,
45118,security_listing,BBG00KWYFL57,True,,
45119,security_listing,BBG000BM9WK6,True,,
45120,security_listing,BBG00RB871P3,True,,
45121,security_listing,BBG00JNKJ1R6,True,,
45122,security_listing,BBG00K9HFCM1,True,,
45123,security_listing,BBG00KWYFL11,True,,
45124,security_listing,BBG000BS82B0,True,,
45125,security_listing,BBG000GZFMR0,True,,
45126,security_listing,BBG000GZDDD7,True,,
45127,security_listing,BBG000H5MZS7,True,,
45128,security_listing,BBG000H5MZ52,True,,
45129,security_listing,BBG005H7LH76,True,,
45130,security_listing,BBG000H5N1W6,True,,
45131,security_listing,BBG000GZFNV3,True,,
45132,security_listing,BBG000GZDFS6,True,,
45133,security_listing,BBG0099QHMC3,True,,
45134,security_listing,BBG00JRSTNL2,True,,
45135,security_listing,BBG00KTFFYM5,True,,
45136,security_listing,BBG000GZFN89,True,,
45137,security_listing,BBG00D8FC372,True,,
45138,security_listing,BBG0099QHM79,True,,
45139,security_listing,BBG00JRSTNG8,True,,
45140,security_listing,BBG00KTFFYH1,True,,
45141,security_listing,BBG000H5N147,True,,
45142,security_listing,BBG000BG6S94,True,,
45143,security_listing,BBG000BG6PG2,True,,
45144,security_listing,BBG000BG6TF5,True,,
45145,security_listing,BBG000BG6QB5,True,,
45146,security_listing,BBG000BG6SJ3,True,,
45147,security_listing,BBG000BHYHN9,True,,
45148,security_listing,BBG000BHYD58,True,,
45149,security_listing,BBG000BCWLH0,True,,
45150,security_listing,BBG000BCWN59,True,,
45151,security_listing,BBG000BHYN74,True,,
45152,security_listing,BBG000BHYF71,True,,
45153,security_listing,BBG00L341YK3,True,,
45154,security_listing,BBG00PWM08M8,True,,
45155,security_listing,BBG000BHYJ37,True,,
45156,security_listing,BBG00L341YF9,True,,
45157,security_listing,BBG00PWM08H4,True,,
45158,security_listing,BBG000BCWMM2,True,,
45159,security_listing,BBG000BGHMG7,True,,
45160,security_listing,BBG000BGHHN0,True,,
45161,security_listing,BBG000BP43F4,True,,
45162,security_listing,BBG000BGHL79,True,,
45163,security_listing,BBG000BGHK44,True,,
45164,security_listing,BBG00QK3L6W1,True,,
45165,security_listing,BBG00Y44B624,True,,
45166,security_listing,BBG000BGHN57,True,,
45167,security_listing,BBG00QK3L6R7,True,,
45168,security_listing,BBG00Y44B5Y1,True,,
45169,security_listing,BBG00ZQZR943,True,,
45170,security_listing,BBG00ZQZR8X3,True,,
45171,security_listing,BBG00ZQZR961,True,,
45172,security_listing,BBG00ZQZR8Z1,True,,
45173,security_listing,BBG00ZQZR952,True,,
45174,security_listing,BBG00ZQZTM60,True,,
45175,security_listing,BBG00ZQZTLZ0,True,,
45176,security_listing,BBG00ZQZTM88,True,,
45177,security_listing,BBG00ZQZTM15,True,,
45178,security_listing,BBG00ZQZTM79,True,,
45179,security_listing,BBG00PWZGZJ6,True,,
45180,security_listing,BBG00PWZGZ97,True,,
45181,security_listing,BBG00PWZGZS6,True,,
45182,security_listing,BBG00PWZGZC3,True,,
45183,security_listing,BBG00PWZGZK4,True,,
45184,security_listing,BBG000C1M5K5,True,,
45185,security_listing,BBG000C1M133,True,,
45186,security_listing,BBG000D3SZ19,True,,
45187,security_listing,BBG000C1MCQ4,True,,
45188,security_listing,BBG000C1M259,True,,
45189,security_listing,BBG00L49MD33,True,,
45190,security_listing,BBG00R24NVH7,True,,
45191,security_listing,BBG00SMLFZG6,True,,
45192,security_listing,BBG000C1M5S7,True,,
45193,security_listing,BBG00L49MCZ0,True,,
45194,security_listing,BBG00R24NVC2,True,,
45195,security_listing,BBG00SMLFZB1,True,,
45196,security_listing,BBG011P2Z8B6,True,,
45197,security_listing,BBG011P2Z835,True,,
45198,security_listing,BBG011P2Z8L5,True,,
45199,security_listing,BBG011P2Z853,True,,
45200,security_listing,BBG01691QRV1,True,,
45201,security_listing,BBG01747KK24,True,,
45202,security_listing,BBG011P2Z8C5,True,,
45203,security_listing,BBG01691QRM1,True,,
45204,security_listing,BBG01747KJX3,True,,
45205,security_listing,BBG00Z92R044,True,,
45206,security_listing,BBG00Z92QZX6,True,,
45207,security_listing,BBG0165BY7K0,True,,
45208,security_listing,BBG0165BY7J2,True,,
45209,security_listing,BBG01686P6W7,True,,
45210,security_listing,BBG0165BY7N7,True,,
45211,security_listing,BBG00Z92R0D4,True,,
45212,security_listing,BBG00Z92QZZ4,True,,
45213,security_listing,BBG0165CGRS6,True,,
45214,security_listing,BBG01691DLB0,True,,
45215,security_listing,BBG016B4WR72,True,,
45216,security_listing,BBG00Z92R053,True,,
45217,security_listing,BBG016F6PTF8,True,,
45218,security_listing,BBG0165CGRN1,True,,
45219,security_listing,BBG01691DL57,True,,
45220,security_listing,BBG016B4WR27,True,,
45221,security_listing,BBG0165BY7M8,True,,
45222,security_listing,BBG000PXLMX1,True,,
45223,security_listing,BBG000PXLL45,True,,
45224,security_listing,BBG000QX2M61,True,,
45225,security_listing,BBG000QX2LL6,True,,
45226,security_listing,BBG008KLFMW3,True,,
45227,security_listing,BBG000QX2MR8,True,,
45228,security_listing,BBG000PXLNY8,True,,
45229,security_listing,BBG000PXLLW4,True,,
45230,security_listing,BBG008KPSMZ7,True,,
45231,security_listing,BBG00JSBJXS0,True,,
45232,security_listing,BBG00K2CHJZ8,True,,
45233,security_listing,BBG000PXLN14,True,,
45234,security_listing,BBG01FPGD8P3,True,,
45235,security_listing,BBG008KPSMV1,True,,
45236,security_listing,BBG00JSBJXN5,True,,
45237,security_listing,BBG00K2CHJV2,True,,
45238,security_listing,BBG000QX2MD3,True,,
45239,security_listing,BBG00N2N83C8,True,,
45240,security_listing,BBG00N2N8338,True,,
45241,security_listing,BBG00Z0Y6J27,True,,
45242,security_listing,BBG00Z0Y6J18,True,,
45243,security_listing,BBG00Z71V2N8,True,,
45244,security_listing,BBG00M0GNPQ6,True,,
45245,security_listing,BBG00Z0Y6J54,True,,
45246,security_listing,BBG00N2N83F5,True,,
45247,security_listing,BBG00N2N8365,True,,
45248,security_listing,BBG00Z19NPY3,True,,
45249,security_listing,BBG00Z1YTC80,True,,
45250,security_listing,BBG00Z1YTDL3,True,,
45251,security_listing,BBG00Z4JG5Q9,True,,
45252,security_listing,BBG00N2N83D7,True,,
45253,security_listing,BBG011KCHNM4,True,,
45254,security_listing,BBG00Z19NPT9,True,,
45255,security_listing,BBG00Z1YTC44,True,,
45256,security_listing,BBG00Z1YTDG9,True,,
45257,security_listing,BBG00Z4JG5L4,True,,
45258,security_listing,BBG00Z0Y6J45,True,,
45259,security_listing,BBG00M0GNP86,True,,
45260,security_listing,BBG014CB6KK9,True,,
45261,security_listing,BBG014CB6KB9,True,,
45262,security_listing,BBG01BXWY651,True,,
45263,security_listing,BBG014CB6KT0,True,,
45264,security_listing,BBG014CB6KD7,True,,
45265,security_listing,BBG014CB6KL8,True,,
45266,security_listing,BBG0112C9347,True,,
45267,security_listing,BBG0112C92X7,True,,
45268,security_listing,BBG0112C9310,True,,
45269,security_listing,BBG0112C92Z5,True,,
45270,security_listing,BBG0112C9356,True,,
45271,security_listing,BBG01076NGV2,True,,
45272,security_listing,BBG01076NGM2,True,,
45273,security_listing,BBG01076NGR7,True,,
45274,security_listing,BBG01076NGP9,True,,
45275,security_listing,BBG01076NGW1,True,,
45276,security_listing,BBG01138LPH8,True,,
45277,security_listing,BBG01138LP88,True,,
45278,security_listing,BBG01138LPD2,True,,
45279,security_listing,BBG01138LPB4,True,,
45280,security_listing,BBG01138LPK4,True,,
45281,security_listing,BBG000BSP891,True,,
45282,security_listing,BBG000BSP5C3,True,,
45283,security_listing,BBG000DB9F07,True,,
45284,security_listing,BBG00259JX70,True,,
45285,security_listing,BBG000DB9J09,True,,
45286,security_listing,BBG000BSP9P1,True,,
45287,security_listing,BBG000BSP6G7,True,,
45288,security_listing,BBG00GVX5DH5,True,,
45289,security_listing,BBG00L8Y9QP6,True,,
45290,security_listing,BBG00Z926FR9,True,,
45291,security_listing,BBG000BSP999,True,,
45292,security_listing,BBG00GVX5DC0,True,,
45293,security_listing,BBG00L8Y9QK1,True,,
45294,security_listing,BBG00Z926FM4,True,,
45295,security_listing,BBG000DB9HV9,True,,
45296,security_listing,BBG011KG7V84,True,,
45297,security_listing,BBG011KG7V11,True,,
45298,security_listing,BBG011KG7VB0,True,,
45299,security_listing,BBG011KG7V39,True,,
45300,security_listing,BBG011KG7V93,True,,
45301,security_listing,BBG000J4P011,True,,
45302,security_listing,BBG000J4MS31,True,,
45303,security_listing,BBG000C4C003,True,,
45304,security_listing,BBG000C4BZ98,True,,
45305,security_listing,BBG000TLBWX2,True,,
45306,security_listing,BBG000C4C1B9,True,,
45307,security_listing,BBG000J4P6C6,True,,
45308,security_listing,BBG000J4NWF8,True,,
45309,security_listing,BBG00JPW0RR1,True,,
45310,security_listing,BBG00JR47W66,True,,
45311,security_listing,BBG00NTZYT45,True,,
45312,security_listing,BBG000J4P0Q4,True,,
45313,security_listing,BBG009H6NL51,True,,
45314,security_listing,BBG00JPW0RM6,True,,
45315,security_listing,BBG00JR47W20,True,,
45316,security_listing,BBG00NTZYT09,True,,
45317,security_listing,BBG000C4C0K1,True,,
45318,security_listing,BBG00MJVYT29,True,,
45319,security_listing,BBG00MJVYSV9,True,,
45320,security_listing,BBG00MJVYT47,True,,
45321,security_listing,BBG00MJVYSX7,True,,
45322,security_listing,BBG00MJVYT38,True,,
45323,security_listing,BBG000KGTMB9,True,,
45324,security_listing,BBG000KGTFY9,True,,
45325,security_listing,BBG000KGTKH7,True,,
45326,security_listing,BBG000KGTHN7,True,,
45327,security_listing,BBG000KGTNH1,True,,
45328,security_listing,BBG01DCD0L56,True,,
45329,security_listing,BBG01DCD0KY6,True,,
45330,security_listing,BBG000L7BN61,True,,
45331,security_listing,BBG01DCD0L74,True,,
45332,security_listing,BBG01DCD0L01,True,,
45333,security_listing,BBG01DCD0L65,True,,
45334,security_listing,BBG01DCDD361,True,,
45335,security_listing,BBG01DCDD2Z1,True,,
45336,security_listing,BBG01DCDD389,True,,
45337,security_listing,BBG01DCDD316,True,,
45338,security_listing,BBG01DCDD370,True,,
45339,security_listing,BBG000C1GZB6,True,,
45340,security_listing,BBG000C1GVD3,True,,
45341,security_listing,BBG000C1VCH4,True,,
45342,security_listing,BBG000C1VBK2,True,,
45343,security_listing,BBG00VDFK4K0,True,,
45344,security_listing,BBG000C1VD82,True,,
45345,security_listing,BBG000C1GZR9,True,,
45346,security_listing,BBG000C1GW14,True,,
45347,security_listing,BBG00JPZ8264,True,,
45348,security_listing,BBG00JRGBHT2,True,,
45349,security_listing,BBG00JRWQQH4,True,,
45350,security_listing,BBG000C1GZH0,True,,
45351,security_listing,BBG01FPFCPC2,True,,
45352,security_listing,BBG00JPZ8228,True,,
45353,security_listing,BBG00JRGBHP6,True,,
45354,security_listing,BBG00JRWQQC9,True,,
45355,security_listing,BBG000C1VCV8,True,,
45356,security_listing,BBG00Q6KRHR5,True,,
45357,security_listing,BBG00Q6KRHJ4,True,,
45358,security_listing,BBG00Q6KRHT3,True,,
45359,security_listing,BBG00Q6KRHL1,True,,
45360,security_listing,BBG00Q6KRHS4,True,,
45361,security_listing,BBG000Q4BTR7,True,,
45362,security_listing,BBG000Q4BR46,True,,
45363,security_listing,BBG008H58CS7,True,,
45364,security_listing,BBG00JHF5DJ2,True,,
45365,security_listing,BBG008H58CX1,True,,
45366,security_listing,BBG000Q4BSC5,True,,
45367,security_listing,BBG000Q4BRT9,True,,
45368,security_listing,BBG008HBGX36,True,,
45369,security_listing,BBG00JZ3HZQ9,True,,
45370,security_listing,BBG00K4YZFK2,True,,
45371,security_listing,BBG000Q4BVJ1,True,,
45372,security_listing,BBG008HBGWZ3,True,,
45373,security_listing,BBG00JZ3HZK5,True,,
45374,security_listing,BBG00K4YZFF8,True,,
45375,security_listing,BBG008H58CW2,True,,
45376,security_listing,BBG000CM6RG4,True,,
45377,security_listing,BBG000CM6LY7,True,,
45378,security_listing,BBG000CM7ZL9,True,,
45379,security_listing,BBG000CM6MK0,True,,
45380,security_listing,BBG00G7D8K23,True,,
45381,security_listing,BBG00KD8Z4Z8,True,,
45382,security_listing,BBG000CM6RJ1,True,,
45383,security_listing,BBG00G7D8JY1,True,,
45384,security_listing,BBG00KD8Z4V2,True,,
45385,security_listing,BBG00Q38SPP8,True,,
45386,security_listing,BBG00Q38SPG8,True,,
45387,security_listing,BBG00QGPZTB5,True,,
45388,security_listing,BBG00QGPZTC4,True,,
45389,security_listing,BBG00QGPZT98,True,,
45390,security_listing,BBG00QS3PS42,True,,
45391,security_listing,BBG00Z2Z56P6,True,,
45392,security_listing,BBG00QGPZTF1,True,,
45393,security_listing,BBG00Q38SPY8,True,,
45394,security_listing,BBG00Q38SPJ5,True,,
45395,security_listing,BBG00QT7SZL4,True,,
45396,security_listing,BBG00QV90DF3,True,,
45397,security_listing,BBG00QV93QL4,True,,
45398,security_listing,BBG00Q38SPQ7,True,,
45399,security_listing,BBG00RLSZDX2,True,,
45400,security_listing,BBG00QT7SZG0,True,,
45401,security_listing,BBG00QV90D90,True,,
45402,security_listing,BBG00QV93QG0,True,,
45403,security_listing,BBG00QGPZTD3,True,,
45404,security_listing,BBG000D0SNX7,True,,
45405,security_listing,BBG000D0SK09,True,,
45406,security_listing,BBG000CYGK81,True,,
45407,security_listing,BBG00YZ3V540,True,,
45408,security_listing,BBG000CYGLJ7,True,,
45409,security_listing,BBG000D0STG3,True,,
45410,security_listing,BBG000D0SL70,True,,
45411,security_listing,BBG00JNKV2T8,True,,
45412,security_listing,BBG00K8GJ5M5,True,,
45413,security_listing,BBG00L2R7682,True,,
45414,security_listing,BBG000D0SPH0,True,,
45415,security_listing,BBG00JNKV2P2,True,,
45416,security_listing,BBG00K8GJ5G2,True,,
45417,security_listing,BBG00L2R7600,True,,
45418,security_listing,BBG00L91XQH9,True,,
45419,security_listing,BBG00L91XQ89,True,,
45420,security_listing,BBG00LGR14R7,True,,
45421,security_listing,BBG00LGPYNM8,True,,
45422,security_listing,BBG00LGR14W1,True,,
45423,security_listing,BBG00L91XQR8,True,,
45424,security_listing,BBG00L91XQB5,True,,
45425,security_listing,BBG00VSZKND6,True,,
45426,security_listing,BBG00YNJ1C91,True,,
45427,security_listing,BBG0134T8HJ8,True,,
45428,security_listing,BBG00L91XQJ7,True,,
45429,security_listing,BBG00VSZKN82,True,,
45430,security_listing,BBG00YNJ1C55,True,,
45431,security_listing,BBG0134T8HC5,True,,
45432,security_listing,BBG00LGR14V2,True,,
45433,security_listing,BBG00D1PMSK6,True,,
45434,security_listing,BBG00D1PMSB6,True,,
45435,security_listing,BBG00FVMNGH4,True,,
45436,security_listing,BBG00FVMNGG5,True,,
45437,security_listing,BBG00FFC4ZZ3,True,,
45438,security_listing,BBG006G268F4,True,,
45439,security_listing,BBG00FVMNGL9,True,,
45440,security_listing,BBG00D1PMSG1,True,,
45441,security_listing,BBG00D1PMSD4,True,,
45442,security_listing,BBG00FFG8YN6,True,,
45443,security_listing,BBG00JPZ5CQ3,True,,
45444,security_listing,BBG00K81J5P5,True,,
45445,security_listing,BBG00KJP5PP1,True,,
45446,security_listing,BBG00D1PMSL5,True,,
45447,security_listing,BBG00QV3FRZ7,True,,
45448,security_listing,BBG00RB8ZCW0,True,,
45449,security_listing,BBG00G5155K7,True,,
45450,security_listing,BBG00FFG8YJ1,True,,
45451,security_listing,BBG00JPZ5CL8,True,,
45452,security_listing,BBG00K81J5K0,True,,
45453,security_listing,BBG00KJP5PJ8,True,,
45454,security_listing,BBG00FVMNGK0,True,,
45455,security_listing,BBG006G267Z4,True,,
45456,security_listing,BBG000BLYC88,True,,
45457,security_listing,BBG000BLY805,True,,
45458,security_listing,BBG000MWQ274,True,,
45459,security_listing,BBG000MWQ176,True,,
45460,security_listing,BBG0015YCZ42,True,,
45461,security_listing,BBG014L6QYH2,True,,
45462,security_listing,BBG000MWQ4N2,True,,
45463,security_listing,BBG000BLYJ29,True,,
45464,security_listing,BBG000BLY9G6,True,,
45465,security_listing,BBG00JNJS956,True,,
45466,security_listing,BBG00JRQRXQ1,True,,
45467,security_listing,BBG00KXSSQL6,True,,
45468,security_listing,BBG000BLYD13,True,,
45469,security_listing,BBG00KXRCC54,True,,
45470,security_listing,BBG0077H3GZ2,True,,
45471,security_listing,BBG00JNJS910,True,,
45472,security_listing,BBG00JRQRXL6,True,,
45473,security_listing,BBG00KXSSQG2,True,,
45474,security_listing,BBG000MWQ452,True,,
45475,security_listing,BBG00DZGL094,True,,
45476,security_listing,BBG00DZGL021,True,,
45477,security_listing,BBG00F39Q175,True,,
45478,security_listing,BBG00F39Q166,True,,
45479,security_listing,BBG00JSC0TQ9,True,,
45480,security_listing,BBG00W2QZYC3,True,,
45481,security_listing,BBG00F39Q1B0,True,,
45482,security_listing,BBG00DZGL067,True,,
45483,security_listing,BBG00DZGL049,True,,
45484,security_listing,BBG00F41JCJ2,True,,
45485,security_listing,BBG00JPVNVS8,True,,
45486,security_listing,BBG00JPYLM59,True,,
45487,security_listing,BBG00X7KP5T5,True,,
45488,security_listing,BBG00DZGL0B1,True,,
45489,security_listing,BBG00JSKRLM3,True,,
45490,security_listing,BBG00F41JCD8,True,,
45491,security_listing,BBG00JPVNVN3,True,,
45492,security_listing,BBG00JPYLM13,True,,
45493,security_listing,BBG00X7KP5P9,True,,
45494,security_listing,BBG00F39Q193,True,,
45495,security_listing,BBG00WWF76Y2,True,,
45496,security_listing,BBG00WWF76Q1,True,,
45497,security_listing,BBG00XK46RK8,True,,
45498,security_listing,BBG00XK46RJ0,True,,
45499,security_listing,BBG00XK46RF4,True,,
45500,security_listing,BBG01081ZQ01,True,,
45501,security_listing,BBG011C7MZC2,True,,
45502,security_listing,BBG00XK46RN5,True,,
45503,security_listing,BBG00WWF7761,True,,
45504,security_listing,BBG00WWF76S9,True,,
45505,security_listing,BBG00XK48132,True,,
45506,security_listing,BBG00XMLCN11,True,,
45507,security_listing,BBG00XP7PZZ1,True,,
45508,security_listing,BBG00WWF76Z1,True,,
45509,security_listing,BBG00XV2V7G1,True,,
45510,security_listing,BBG00XK480Z9,True,,
45511,security_listing,BBG00XMLCMX8,True,,
45512,security_listing,BBG00XP7PZV5,True,,
45513,security_listing,BBG00XK46RM6,True,,
45514,security_listing,BBG005938PL5,True,,
45515,security_listing,BBG005938PC5,True,,
45516,security_listing,BBG005M0JJ47,True,,
45517,security_listing,BBG005M0JJ38,True,,
45518,security_listing,BBG00F0FWM62,True,,
45519,security_listing,BBG00JVJSVX7,True,,
45520,security_listing,BBG00N589DJ8,True,,
45521,security_listing,BBG005M0JJ92,True,,
45522,security_listing,BBG005938PW3,True,,
45523,security_listing,BBG005938PF2,True,,
45524,security_listing,BBG00668DBP6,True,,
45525,security_listing,BBG00JQB4X26,True,,
45526,security_listing,BBG00JYSZBW1,True,,
45527,security_listing,BBG005938PM4,True,,
45528,security_listing,BBG00KHXW6G8,True,,
45529,security_listing,BBG0077H42T9,True,,
45530,security_listing,BBG00668DBK1,True,,
45531,security_listing,BBG00JQB4WY3,True,,
45532,security_listing,BBG00JYSZBR7,True,,
45533,security_listing,BBG005M0JJ83,True,,
45534,security_listing,BBG000C1DMM6,True,,
45535,security_listing,BBG000C1DJD3,True,,
45536,security_listing,BBG000DS5RD4,True,,
45537,security_listing,BBG000DS5QS0,True,,
45538,security_listing,BBG0022FJFJ5,True,,
45539,security_listing,BBG00JVRNCQ4,True,,
45540,security_listing,BBG00WKJF2X8,True,,
45541,security_listing,BBG000DS5ST5,True,,
45542,security_listing,BBG000C1DS52,True,,
45543,security_listing,BBG000C1DKF8,True,,
45544,security_listing,BBG00FFQ6J68,True,,
45545,security_listing,BBG00JQ4N7D6,True,,
45546,security_listing,BBG00JRWKWQ7,True,,
45547,security_listing,BBG000C1DMY3,True,,
45548,security_listing,BBG00FFQ6DK5,True,,
45549,security_listing,BBG00FFQ6J22,True,,
45550,security_listing,BBG00JQ4N782,True,,
45551,security_listing,BBG00JRWKWL2,True,,
45552,security_listing,BBG000DS5S97,True,,
45553,security_listing,BBG000CVM529,True,,
45554,security_listing,BBG000CVM235,True,,
45555,security_listing,BBG000CVM930,True,,
45556,security_listing,BBG000CVM2X2,True,,
45557,security_listing,BBG00KD91B50,True,,
45558,security_listing,BBG000CVM574,True,,
45559,security_listing,BBG00KD91B14,True,,
45560,security_listing,BBG00BT7PKY9,True,,
45561,security_listing,BBG00BT7PKP9,True,,
45562,security_listing,BBG00CLG1B26,True,,
45563,security_listing,BBG011BPGYS6,True,,
45564,security_listing,BBG00CLG1B62,True,,
45565,security_listing,BBG00BT7PKT5,True,,
45566,security_listing,BBG00BT7PKR7,True,,
45567,security_listing,BBG00JSBH4S6,True,,
45568,security_listing,BBG00JVQB5C9,True,,
45569,security_listing,BBG00BT7PKZ8,True,,
45570,security_listing,BBG00JSBH4M2,True,,
45571,security_listing,BBG00JVQB575,True,,
45572,security_listing,BBG00CLG1B53,True,,
45573,security_listing,BBG00P4Y2WP5,True,,
45574,security_listing,BBG00P4Y2WG5,True,,
45575,security_listing,BBG00PD89JZ3,True,,
45576,security_listing,BBG00PD89JY4,True,,
45577,security_listing,BBG00PGBH165,True,,
45578,security_listing,BBG00PD89K53,True,,
45579,security_listing,BBG00X71L9G7,True,,
45580,security_listing,BBG00SVG23C6,True,,
45581,security_listing,BBG00PD89K26,True,,
45582,security_listing,BBG00P4Y2WY5,True,,
45583,security_listing,BBG00P4Y2WJ2,True,,
45584,security_listing,BBG00PF219X6,True,,
45585,security_listing,BBG00PFDW4K3,True,,
45586,security_listing,BBG00PG287B6,True,,
45587,security_listing,BBG00PZYQYG1,True,,
